,ay,t
19206,0.53,12.00375
19207,0.542,12.004375
19208,0.524,12.005
19209,0.605,12.005625
19210,0.657,12.00625
19211,0.7,12.006875
19212,0.781,12.0075
19213,0.867,12.008125
19214,0.948,12.00875
19215,1.016,12.009375
19216,1.042,12.01
19217,1.092,12.010625
19218,1.169,12.01125
19219,1.267,12.011875
19220,1.346,12.0125
19221,1.397,12.013125
19222,1.394,12.01375
19223,1.471,12.014375
19224,1.548,12.015
19225,1.606,12.015625
19226,1.721,12.01625
19227,1.765,12.016875
19228,1.77,12.0175
19229,1.814,12.018125
19230,1.923,12.01875
19231,2.025,12.019375
19232,2.08,12.02
19233,2.175,12.020625
19234,2.25,12.02125
19235,2.316,12.021875
19236,2.489,12.0225
19237,2.584,12.023125
19238,2.632,12.02375
19239,2.642,12.024375
19240,2.733,12.025
19241,2.837,12.025625
19242,2.94,12.02625
19243,2.933,12.026875
19244,2.949,12.0275
19245,2.987,12.028125
19246,3.058,12.02875
19247,3.09,12.029375
19248,3.132,12.03
19249,3.213,12.030625
19250,3.211,12.03125
19251,3.231,12.031875
19252,3.27,12.0325
19253,3.267,12.033125
19254,3.301,12.03375
19255,3.333,12.034375
19256,3.316,12.035
19257,3.319,12.035625
19258,3.325,12.03625
19259,3.327,12.036875
19260,3.3,12.0375
19261,3.316,12.038125
19262,3.346,12.03875
19263,3.316,12.039375
19264,3.314,12.04
19265,3.31,12.040625
19266,3.286,12.04125
19267,3.253,12.041875
19268,3.209,12.0425
19269,3.162,12.043125
19270,3.175,12.04375
19271,3.156,12.044375
19272,3.121,12.045
19273,3.08,12.045625
19274,3.037,12.04625
19275,3.006,12.046875
19276,2.992,12.0475
19277,2.958,12.048125
19278,2.947,12.04875
19279,2.946,12.049375
19280,2.93,12.05
19281,2.868,12.050625
19282,2.796,12.05125
19283,2.729,12.051875
19284,2.721,12.0525
19285,2.706,12.053125
19286,2.675,12.05375
19287,2.614,12.054375
19288,2.577,12.055
19289,2.526,12.055625
19290,2.411,12.05625
19291,2.371,12.056875
19292,2.359,12.0575
19293,2.364,12.058125
19294,2.31,12.05875
19295,2.246,12.059375
19296,2.184,12.06
19297,2.16,12.060625
19298,2.097,12.06125
19299,2.031,12.061875
19300,1.981,12.0625
19301,1.971,12.063125
19302,1.934,12.06375
19303,1.871,12.064375
19304,1.814,12.065
19305,1.758,12.065625
19306,1.708,12.06625
19307,1.667,12.066875
19308,1.633,12.0675
19309,1.587,12.068125
19310,1.528,12.06875
19311,1.538,12.069375
19312,1.517,12.07
19313,1.47,12.070625
19314,1.392,12.07125
19315,1.359,12.071875
19316,1.335,12.0725
19317,1.304,12.073125
19318,1.223,12.07375
19319,1.158,12.074375
19320,1.115,12.075
19321,1.104,12.075625
19322,1.076,12.07625
19323,1.036,12.076875
19324,0.988,12.0775
19325,0.964,12.078125
19326,0.962,12.07875
19327,0.981,12.079375
19328,0.947,12.08
19329,0.889,12.080625
19330,0.816,12.08125
19331,0.752,12.081875
19332,0.745,12.0825
19333,0.734,12.083125
19334,0.683,12.08375
19335,0.664,12.084375
19336,0.614,12.085
19337,0.533,12.085625
19338,0.459,12.08625
19339,0.396,12.086875
19340,0.332,12.0875
19341,0.251,12.088125
19342,0.155,12.08875
19343,0.048,12.089375
19344,-0.068,12.09
19345,-0.109,12.090625
19346,-0.153,12.09125
19347,-0.208,12.091875
19348,-0.292,12.0925
19349,-0.319,12.093125
19350,-0.35,12.09375
19351,-0.417,12.094375
19352,-0.415,12.095
19353,-0.419,12.095625
19354,-0.424,12.09625
19355,-0.364,12.096875
19356,-0.375,12.0975
19357,-0.39,12.098125
19358,-0.329,12.09875
19359,-0.301,12.099375
19360,-0.259,12.1
19361,-0.196,12.100625
19362,-0.176,12.10125
19363,-0.122,12.101875
19364,-0.062,12.1025
19365,-0.062,12.103125
19366,-0.033,12.10375
19367,-0.014,12.104375
19368,-0.028,12.105
19369,-0.013,12.105625
19370,0.032,12.10625
19371,0.091,12.106875
19372,0.051,12.1075
19373,0.106,12.108125
19374,0.175,12.10875
19375,0.169,12.109375
19376,0.112,12.11
19377,0.139,12.110625
19378,0.278,12.11125
19379,0.299,12.111875
19380,0.341,12.1125
19381,0.393,12.113125
19382,0.42,12.11375
19383,0.46,12.114375
19384,0.504,12.115
