,ay,t
32078,4.419,20.04875
32079,4.385,20.049375
32080,4.383,20.05
32081,4.464,20.050625
32082,4.469,20.05125
32083,4.423,20.051875
32084,4.329,20.0525
32085,4.349,20.053125
32086,4.379,20.05375
32087,4.4,20.054375
32088,4.339,20.055
32089,4.332,20.055625
32090,4.339,20.05625
32091,4.343,20.056875
32092,4.306,20.0575
32093,4.251,20.058125
32094,4.194,20.05875
32095,4.234,20.059375
32096,4.202,20.06
32097,4.164,20.060625
32098,4.211,20.06125
32099,4.176,20.061875
32100,4.151,20.0625
32101,4.161,20.063125
32102,4.079,20.06375
32103,4.044,20.064375
32104,4.042,20.065
32105,4.045,20.065625
32106,3.987,20.06625
32107,3.935,20.066875
32108,3.932,20.0675
32109,3.925,20.068125
32110,3.898,20.06875
32111,3.849,20.069375
32112,3.788,20.07
32113,3.773,20.070625
32114,3.791,20.07125
32115,3.842,20.071875
32116,3.841,20.0725
32117,3.804,20.073125
32118,3.73,20.07375
32119,3.74,20.074375
32120,3.727,20.075
32121,3.697,20.075625
32122,3.674,20.07625
32123,3.655,20.076875
32124,3.641,20.0775
32125,3.63,20.078125
32126,3.642,20.07875
32127,3.681,20.079375
32128,3.743,20.08
32129,3.784,20.080625
32130,3.754,20.08125
32131,3.711,20.081875
32132,3.732,20.0825
32133,3.789,20.083125
32134,3.842,20.08375
32135,3.879,20.084375
32136,3.889,20.085
32137,3.909,20.085625
32138,3.939,20.08625
32139,3.987,20.086875
32140,4.032,20.0875
32141,4.054,20.088125
32142,4.033,20.08875
32143,4.082,20.089375
32144,4.138,20.09
32145,4.193,20.090625
32146,4.23,20.09125
32147,4.231,20.091875
32148,4.225,20.0925
32149,4.248,20.093125
32150,4.3,20.09375
32151,4.339,20.094375
32152,4.353,20.095
32153,4.434,20.095625
32154,4.482,20.09625
32155,4.504,20.096875
32156,4.521,20.0975
32157,4.538,20.098125
32158,4.557,20.09875
32159,4.581,20.099375
32160,4.62,20.1
32161,4.638,20.100625
32162,4.638,20.10125
32163,4.668,20.101875
32164,4.71,20.1025
32165,4.757,20.103125
32166,4.8,20.10375
32167,4.859,20.104375
32168,4.909,20.105
32169,4.947,20.105625
32170,5.004,20.10625
32171,5.044,20.106875
32172,5.073,20.1075
32173,5.114,20.108125
32174,5.126,20.10875
32175,5.143,20.109375
32176,5.187,20.11
32177,5.262,20.110625
32178,5.321,20.11125
32179,5.361,20.111875
32180,5.395,20.1125
32181,5.445,20.113125
32182,5.493,20.11375
32183,5.513,20.114375
32184,5.553,20.115
32185,5.574,20.115625
32186,5.565,20.11625
32187,5.673,20.116875
32188,5.707,20.1175
32189,5.692,20.118125
32190,5.682,20.11875
32191,5.712,20.119375
32192,5.731,20.12
32193,5.701,20.120625
32194,5.72,20.12125
32195,5.744,20.121875
32196,5.769,20.1225
32197,5.813,20.123125
32198,5.803,20.12375
32199,5.799,20.124375
32200,5.894,20.125
32201,5.869,20.125625
32202,5.849,20.12625
32203,5.866,20.126875
32204,5.903,20.1275
32205,5.918,20.128125
32206,5.912,20.12875
32207,5.875,20.129375
32208,5.856,20.13
32209,5.865,20.130625
32210,5.919,20.13125
32211,5.889,20.131875
32212,5.837,20.1325
32213,5.779,20.133125
32214,5.83,20.13375
32215,5.822,20.134375
32216,5.791,20.135
32217,5.781,20.135625
32218,5.782,20.13625
32219,5.742,20.136875
32220,5.641,20.1375
32221,5.654,20.138125
32222,5.66,20.13875
32223,5.658,20.139375
32224,5.644,20.14
32225,5.577,20.140625
32226,5.54,20.14125
32227,5.598,20.141875
32228,5.559,20.1425
32229,5.5,20.143125
32230,5.44,20.14375
32231,5.501,20.144375
32232,5.526,20.145
32233,5.531,20.145625
32234,5.531,20.14625
32235,5.582,20.146875
32236,5.608,20.1475
32237,5.588,20.148125
32238,5.53,20.14875
32239,5.481,20.149375
32240,5.439,20.15
32241,5.409,20.150625
32242,5.434,20.15125
32243,5.442,20.151875
32244,5.378,20.1525
32245,5.401,20.153125
32246,5.421,20.15375
32247,5.43,20.154375
32248,5.434,20.155
32249,5.46,20.155625
32250,5.488,20.15625
32251,5.492,20.156875
32252,5.492,20.1575
32253,5.512,20.158125
32254,5.559,20.15875
32255,5.586,20.159375
32256,5.58,20.16
32257,5.559,20.160625
32258,5.586,20.16125
32259,5.575,20.161875
32260,5.574,20.1625
32261,5.618,20.163125
32262,5.659,20.16375
32263,5.665,20.164375
32264,5.642,20.165
32265,5.652,20.165625
32266,5.709,20.16625
32267,5.774,20.166875
32268,5.791,20.1675
32269,5.836,20.168125
32270,5.876,20.16875
32271,5.899,20.169375
32272,5.909,20.17
32273,5.945,20.170625
32274,6.001,20.17125
32275,6.061,20.171875
32276,6.054,20.1725
32277,6.058,20.173125
32278,6.133,20.17375
32279,6.157,20.174375
32280,6.173,20.175
32281,6.18,20.175625
32282,6.156,20.17625
32283,6.157,20.176875
32284,6.185,20.1775
32285,6.252,20.178125
32286,6.297,20.17875
32287,6.325,20.179375
32288,6.335,20.18
32289,6.335,20.180625
32290,6.371,20.18125
32291,6.434,20.181875
32292,6.512,20.1825
32293,6.531,20.183125
32294,6.559,20.18375
32295,6.64,20.184375
32296,6.665,20.185
32297,6.7,20.185625
32298,6.751,20.18625
32299,6.798,20.186875
32300,6.83,20.1875
32301,6.866,20.188125
32302,6.94,20.18875
32303,6.973,20.189375
32304,6.991,20.19
32305,7.001,20.190625
32306,7.079,20.19125
32307,7.131,20.191875
32308,7.182,20.1925
32309,7.321,20.193125
32310,7.35,20.19375
32311,7.368,20.194375
32312,7.436,20.195
32313,7.472,20.195625
32314,7.525,20.19625
32315,7.588,20.196875
32316,7.571,20.1975
32317,7.586,20.198125
32318,7.627,20.19875
32319,7.698,20.199375
32320,7.754,20.2
32321,7.792,20.200625
32322,7.805,20.20125
32323,7.832,20.201875
32324,7.849,20.2025
32325,7.864,20.203125
32326,7.901,20.20375
32327,7.946,20.204375
32328,7.961,20.205
32329,7.91,20.205625
32330,7.937,20.20625
32331,7.977,20.206875
32332,8.023,20.2075
32333,8.054,20.208125
32334,8.086,20.20875
32335,8.108,20.209375
32336,8.095,20.21
32337,8.112,20.210625
32338,8.14,20.21125
32339,8.174,20.211875
32340,8.231,20.2125
32341,8.247,20.213125
32342,8.235,20.21375
32343,8.232,20.214375
32344,8.272,20.215
32345,8.316,20.215625
