,ay,t
145782,4.823,91.11375
145783,4.841,91.114375
145784,4.87,91.115
145785,4.899,91.115625
145786,4.851,91.11625
145787,4.864,91.116875
145788,4.887,91.1175
145789,4.86,91.118125
145790,4.87,91.11875
145791,4.862,91.119375
145792,4.822,91.12
145793,4.846,91.120625
145794,4.841,91.12125
145795,4.825,91.121875
145796,4.842,91.1225
145797,4.851,91.123125
145798,4.862,91.12375
145799,4.883,91.124375
145800,4.837,91.125
145801,4.819,91.125625
145802,4.831,91.12625
145803,4.824,91.126875
145804,4.794,91.1275
145805,4.764,91.128125
145806,4.764,91.12875
145807,4.702,91.129375
145808,4.649,91.13
145809,4.626,91.130625
145810,4.629,91.13125
145811,4.634,91.131875
145812,4.631,91.1325
145813,4.58,91.133125
145814,4.55,91.13375
145815,4.53,91.134375
145816,4.516,91.135
145817,4.512,91.135625
145818,4.476,91.13625
145819,4.412,91.136875
145820,4.378,91.1375
145821,4.356,91.138125
145822,4.344,91.13875
145823,4.347,91.139375
145824,4.276,91.14
145825,4.199,91.140625
145826,4.132,91.14125
145827,4.139,91.141875
145828,4.146,91.1425
145829,4.138,91.143125
145830,4.064,91.14375
145831,4.1,91.144375
145832,4.111,91.145
145833,4.006,91.145625
145834,4.014,91.14625
145835,4.034,91.146875
145836,4.058,91.1475
145837,4.082,91.148125
145838,4.121,91.14875
145839,4.164,91.149375
145840,4.195,91.15
145841,4.191,91.150625
145842,4.208,91.15125
145843,4.262,91.151875
145844,4.289,91.1525
145845,4.342,91.153125
145846,4.39,91.15375
145847,4.333,91.154375
145848,4.337,91.155
145849,4.395,91.155625
145850,4.516,91.15625
145851,4.443,91.156875
145852,4.418,91.1575
145853,4.452,91.158125
145854,4.489,91.15875
145855,4.469,91.159375
145856,4.426,91.16
145857,4.396,91.160625
145858,4.42,91.16125
145859,4.404,91.161875
145860,4.324,91.1625
145861,4.365,91.163125
145862,4.347,91.16375
145863,4.292,91.164375
145864,4.248,91.165
145865,4.256,91.165625
145866,4.257,91.16625
145867,4.217,91.166875
145868,4.223,91.1675
145869,4.197,91.168125
145870,4.142,91.16875
145871,4.142,91.169375
145872,4.117,91.17
145873,4.103,91.170625
145874,4.153,91.17125
145875,4.081,91.171875
145876,4.027,91.1725
145877,4.027,91.173125
145878,4.013,91.17375
145879,4.014,91.174375
145880,4.014,91.175
145881,3.971,91.175625
145882,3.97,91.17625
145883,3.959,91.176875
145884,3.902,91.1775
145885,3.92,91.178125
145886,3.904,91.17875
145887,3.854,91.179375
145888,3.847,91.18
145889,3.841,91.180625
145890,3.838,91.18125
145891,3.848,91.181875
145892,3.824,91.1825
145893,3.779,91.183125
145894,3.716,91.18375
145895,3.692,91.184375
145896,3.698,91.185
145897,3.709,91.185625
145898,3.645,91.18625
145899,3.637,91.186875
145900,3.651,91.1875
145901,3.671,91.188125
145902,3.663,91.18875
145903,3.646,91.189375
145904,3.625,91.19
145905,3.629,91.190625
145906,3.636,91.19125
145907,3.638,91.191875
145908,3.614,91.1925
145909,3.636,91.193125
145910,3.652,91.19375
145911,3.648,91.194375
145912,3.591,91.195
145913,3.555,91.195625
145914,3.542,91.19625
145915,3.563,91.196875
145916,3.593,91.1975
145917,3.6,91.198125
145918,3.556,91.19875
145919,3.566,91.199375
145920,3.565,91.2
145921,3.554,91.200625
145922,3.564,91.20125
145923,3.57,91.201875
145924,3.568,91.2025
145925,3.551,91.203125
145926,3.485,91.20375
145927,3.47,91.204375
145928,3.534,91.205
145929,3.5,91.205625
145930,3.506,91.20625
