,numero,centroid
0,coupe_0,89.20327519736591
1,coupe_1,52.25816456397989
2,coupe_2,43.53677263218773
3,coupe_3,60.502622085455066
4,coupe_4,133.3401909322321
5,coupe_5,45.656221124759846
6,coupe_6,40.147243941405314
7,coupe_7,36.45827037303098
8,coupe_8,59.42300872235079
9,coupe_9,79.75646462059987
10,coupe_10,90.08095284839222
11,coupe_11,75.57248154067541
12,coupe_12,53.46660774891859
13,coupe_13,76.02074682128577
14,coupe_14,60.952940307797185
15,coupe_15,44.37425249541019
16,coupe_16,47.22361468909034
17,coupe_17,44.64648670186896
