Column1;t;Vdb;;
6362;0,28853262;284,6743693;;
6363;0,288577972;290,360667;;
6364;0,288623325;294,8217012;;
6365;0,288668677;297,8152092;;
6366;0,28871403;298,8441951;;
6367;0,288759382;297,899807;;
6368;0,288804735;296,6439586;;
6369;0,288850087;292,6152905;;
6370;0,28889544;288,203348;;
6371;0,288940792;287,1637818;;
6372;0,288986145;281,0802552;;
6373;0,289031497;272,7785662;;
6374;0,28907685;265,6541028;;
6375;0,289122202;263,0685646;;
6376;0,289167555;262,2502927;;
6377;0,289212907;265,4659699;;
6378;0,28925826;272,2905918;;
6379;0,289303612;271,0043827;;
6380;0,289348965;270,6428752;;
6381;0,289394317;259,0380102;;
6382;0,28943967;153,2586348;;
6383;0,289485022;141,5013958;;
6384;0,289530375;244,1308787;;
6385;0,289575727;261,6139676;;
6386;0,28962108;272,5504234;;
6387;0,289666432;283,8596635;;
6388;0,289711785;285,6730366;;
6389;0,289757137;285,2148515;;
6390;0,28980249;287,1567621;;
6391;0,289847842;284,9285078;;
6392;0,289893195;282,6849214;;
6393;0,289938547;283,5559235;;
6394;0,2899839;284,0369306;;
6395;0,290029252;283,8386349;;
6396;0,290074605;285,6650013;;
6397;0,290119957;284,4536176;;
6398;0,29016531;285,4508053;;
6399;0,290210662;286,1718978;;
6400;0,290256015;279,2385401;;
6401;0,290301367;274,5234781;;
6402;0,29034672;271,0262604;;
6403;0,290392072;249,7736952;;
6404;0,290437425;206,6803447;;
6405;0,290482777;191,7749868;;
6406;0,29052813;218,2420095;;
6407;0,290573482;239,4705773;;
6408;0,290618835;266,052219;;
6409;0,290664187;275,0775759;;
6410;0,29070954;280,4425613;;
6411;0,290754892;283,4646651;;
6412;0,290800245;277,8911422;;
6413;0,290845597;271,3816598;;
6414;0,29089095;269,0480036;;
6415;0,290936302;267,5752779;;
6416;0,290981655;273,6832392;;
6417;0,291027007;279,3527083;;
6418;0,29107236;284,6094103;;
6419;0,291117712;283,8028955;;
6420;0,291163065;278,9970367;;
6421;0,291208417;272,6766223;;
6422;0,29125377;260,5200084;;
6423;0,291299122;261,8384793;;
6424;0,291344475;262,7208577;;
6425;0,291389827;262,7205243;;
6426;0,29143518;258,7356704;;
6427;0,291480532;256,7390545;;
6428;0,291525885;263,7929905;;
6429;0,291571237;262,3244371;;
6430;0,29161659;267,1216593;;
6431;0,291661942;276,2025439;;
6432;0,291707295;280,8952443;;
6433;0,291752647;285,737866;;
6434;0,291798;291,7097736;;
6435;0,291843352;294,3723092;;
6436;0,291888705;292,097244;;
6437;0,291934057;289,678264;;
6438;0,29197941;289,2437569;;
6439;0,292024762;287,3742099;;
6440;0,292070115;285,7029987;;
6441;0,292115467;284,4538359;;
6442;0,29216082;282,2518696;;
6443;0,292206172;283,5634008;;
6444;0,292251525;283,1965928;;
6445;0,292296877;282,91621;;
6446;0,29234223;285,1925782;;
6447;0,292387582;281,5049907;;
6448;0,292432935;282,065967;;
6449;0,292478287;284,9260042;;
6450;0,29252364;286,8693661;;
6451;0,292568992;289,6965006;;
6452;0,292614345;291,7982834;;
6453;0,292659697;292,719765;;
6454;0,29270505;294,7528233;;
6455;0,292750402;296,1900907;;
6456;0,292795755;296,5060367;;
6457;0,292841107;297,0713619;;
6458;0,29288646;296,2074178;;
6459;0,292931812;295,8954669;;
6460;0,292977165;294,2711211;;
6461;0,293022517;294,9316557;;
6462;0,29306787;294,4883862;;
6463;0,293113222;295,1310667;;
6464;0,293158575;297,2983264;;
6465;0,293203927;297,6329889;;
6466;0,29324928;297,9546579;;
6467;0,293294632;298,6477951;;
6468;0,293339985;300,6385609;;
6469;0,293385337;302,7964178;;
6470;0,29343069;306,050667;;
6471;0,293476042;308,1172603;;
6472;0,293521395;309,3919385;;
6473;0,293566747;309,1659418;;
6474;0,2936121;307,7669428;;
6475;0,293657452;306,6818145;;
6476;0,293702805;305,3733819;;
6477;0,293748157;305,2541595;;
6478;0,29379351;305,0147015;;
6479;0,293838862;303,1126535;;
6480;0,293884215;300,2363914;;
6481;0,293929567;295,0094004;;
6482;0,29397492;290,9644159;;
6483;0,294020272;289,808969;;
6484;0,294065625;287,8094433;;
6485;0,294110977;289,6511104;;
6486;0,29415633;291,8624941;;
6487;0,294201682;291,9516286;;
6488;0,294247035;288,9041943;;
6489;0,294292387;283,6853332;;
6490;0,29433774;274,5828869;;
6491;0,294383092;253,5220192;;
6492;0,294428445;258,5195378;;
6493;0,294473797;271,8562042;;
6494;0,29451915;274,390497;;
6495;0,294564502;279,1123479;;
6496;0,294609855;282,8152661;;
6497;0,294655207;284,8430202;;
6498;0,29470056;281,7569783;;
6499;0,294745912;280,7268496;;
6500;0,294791265;283,2787214;;
6501;0,294836617;285,6822829;;
6502;0,29488197;285,5747027;;
6503;0,294927322;283,5879483;;
6504;0,294972675;284,0319503;;
6505;0,295018027;284,0185678;;
6506;0,29506338;284,5919029;;
6507;0,295108732;287,8048273;;
6508;0,295154085;291,1599703;;
6509;0,295199437;293,4001262;;
6510;0,29524479;293,0154573;;
6511;0,295290142;294,0390153;;
6512;0,295335495;292,7392054;;
6513;0,295380847;292,1995348;;
6514;0,2954262;293,3705441;;
6515;0,295471552;292,9728679;;
6516;0,295516905;295,651136;;
6517;0,295562257;296,8127659;;
6518;0,29560761;298,9867262;;
6519;0,295652963;301,2086862;;
6520;0,295698315;302,214482;;
6521;0,295743668;302,9488785;;
6522;0,29578902;301,4016378;;
6523;0,295834373;298,6109078;;
6524;0,295879725;297,085175;;
6525;0,295925078;295,9072427;;
6526;0,29597043;294,6590925;;
6527;0,296015783;293,9736708;;
6528;0,296061135;293,5717652;;
6529;0,296106488;292,7579424;;
6530;0,29615184;291,3243298;;
6531;0,296197193;291,5081999;;
6532;0,296242545;292,1353771;;
6533;0,296287898;289,813707;;
6534;0,29633325;287,903613;;
6535;0,296378603;287,5262717;;
6536;0,296423955;286,1887911;;
6537;0,296469308;288,3451049;;
6538;0,29651466;290,1611502;;
6539;0,296560013;293,4930006;;
6540;0,296605365;292,3051787;;
6541;0,296650718;287,6685649;;
6542;0,29669607;288,8453303;;
6543;0,296741423;288,1607903;;
6544;0,296786775;284,4633825;;
6545;0,296832128;282,2344911;;
6546;0,29687748;281,7303916;;
6547;0,296922833;276,9333558;;
6548;0,296968185;267,3817708;;
6549;0,297013538;257,2361818;;
6550;0,29705889;253,6291827;;
6551;0,297104243;247,6064173;;
6552;0,297149595;247,2845317;;
6553;0,297194948;238,643805;;
6554;0,2972403;247,5238412;;
6555;0,297285653;248,6948229;;
6556;0,297331005;250,0618051;;
6557;0,297376358;256,529656;;
6558;0,29742171;243,4399795;;
6559;0,297467063;239,0938766;;
6560;0,297512415;237,0576012;;
6561;0,297557768;258,9613693;;
6562;0,29760312;270,1726986;;
6563;0,297648473;270,7455461;;
6564;0,297693825;266,055578;;
6565;0,297739178;251,5727829;;
6566;0,29778453;220,8787848;;
6567;0,297829883;237,2483628;;
6568;0,297875235;252,3503435;;
6569;0,297920588;255,5684759;;
6570;0,29796594;252,1579848;;
6571;0,298011293;243,9589747;;
6572;0,298056645;232,7339829;;
6573;0,298101998;229,700108;;
6574;0,29814735;250,7684422;;
6575;0,298192703;237,7301576;;
6576;0,298238055;271,8468464;;
6577;0,298283408;270,584148;;
6578;0,29832876;265,5725336;;
6579;0,298374113;255,6623105;;
6580;0,298419465;206,9836464;;
6581;0,298464818;258,7277205;;
6582;0,29851017;265,7495412;;
6583;0,298555523;267,3027348;;
6584;0,298600875;268,9439788;;
6585;0,298646228;274,7452152;;
6586;0,29869158;278,9773327;;
6587;0,298736933;280,0824309;;
6588;0,298782285;287,0030771;;
6589;0,298827638;290,1935064;;
6590;0,29887299;290,1456208;;
6591;0,298918343;290,2842516;;
6592;0,298963695;289,2247209;;
6593;0,299009048;286,8311348;;
6594;0,2990544;285,00024;;
6595;0,299099753;283,3655533;;
6596;0,299145105;280,524358;;
6597;0,299190458;272,6293312;;
6598;0,29923581;266,2342457;;
6599;0,299281163;266,2529926;;
6600;0,299326515;267,570235;;
6601;0,299371868;273,6989023;;
6602;0,29941722;273,4237694;;
6603;0,299462573;270,8263255;;
6604;0,299507925;267,9427531;;
6605;0,299553278;272,2298874;;
6606;0,29959863;266,5896126;;
6607;0,299643983;261,4905284;;
6608;0,299689335;267,4754805;;
6609;0,299734688;250,1236277;;
6610;0,29978004;240,6180523;;
6611;0,299825393;245,7367188;;
6612;0,299870745;269,5208207;;
6613;0,299916098;270,866963;;
6614;0,29996145;279,3576274;;
6615;0,300006803;284,3380275;;
6616;0,300052155;286,1443492;;
6617;0,300097508;286,7785278;;
6618;0,30014286;288,6550578;;
6619;0,300188213;290,5318342;;
6620;0,300233565;292,4173606;;
6621;0,300278918;295,0098754;;
6622;0,30032427;298,1292342;;
6623;0,300369623;301,1108914;;
6624;0,300414975;301,7109393;;
6625;0,300460328;303,0366135;;
6626;0,30050568;303,9062996;;
6627;0,300551033;304,8720136;;
6628;0,300596385;305,830187;;
6629;0,300641738;305,7323419;;
6630;0,30068709;305,502805;;
6631;0,300732443;304,5031449;;
6632;0,300777795;304,819003;;
6633;0,300823148;304,3342475;;
6634;0,3008685;302,4868218;;
6635;0,300913853;301,3041079;;
6636;0,300959205;300,829253;;
6637;0,301004558;300,8106789;;
6638;0,30104991;299,0910246;;
6639;0,301095263;297,4509099;;
6640;0,301140615;295,0716306;;
6641;0,301185968;291,2646561;;
6642;0,30123132;287,7549208;;
6643;0,301276673;286,82393;;
6644;0,301322025;288,2512082;;
6645;0,301367378;287,8457658;;
6646;0,30141273;285,8903309;;
6647;0,301458083;286,9008418;;
6648;0,301503435;289,4997863;;
6649;0,301548788;291,4525019;;
6650;0,30159414;294,3840321;;
6651;0,301639493;295,5312234;;
6652;0,301684845;294,1384734;;
6653;0,301730198;293,168559;;
6654;0,30177555;294,2419202;;
6655;0,301820903;295,435479;;
6656;0,301866255;295,399677;;
6657;0,301911608;293,1394229;;
6658;0,30195696;290,2139691;;
6659;0,302002313;285,2889287;;
6660;0,302047665;283,132756;;
6661;0,302093018;285,4191018;;
6662;0,30213837;284,6973505;;
6663;0,302183723;281,5719973;;
6664;0,302229075;278,844702;;
6665;0,302274428;276,1657829;;
6666;0,30231978;273,4501888;;
6667;0,302365133;277,2605201;;
6668;0,302410485;278,2427538;;
6669;0,302455838;278,6550956;;
6670;0,30250119;281,304059;;
6671;0,302546543;283,764509;;
6672;0,302591895;288,8052138;;
6673;0,302637248;291,7465824;;
6674;0,3026826;294,6073797;;
6675;0,302727953;297,4264696;;
6676;0,302773305;297,8401554;;
6677;0,302818658;297,1363913;;
6678;0,30286401;295,7386255;;
6679;0,302909363;293,6514436;;
6680;0,302954715;288,9381636;;
6681;0,303000068;282,6812362;;
6682;0,30304542;277,7646061;;
6683;0,303090773;281,0008586;;
6684;0,303136125;280,3496423;;
6685;0,303181478;275,9600273;;
6686;0,30322683;276,6736371;;
6687;0,303272183;277,4770308;;
6688;0,303317535;278,416208;;
6689;0,303362888;272,9551485;;
6690;0,30340824;272,3740994;;
6691;0,303453593;271,3960338;;
6692;0,303498945;269,1129192;;
6693;0,303544298;253,5547479;;
6694;0,30358965;240,1235377;;
6695;0,303635003;265,4715708;;
6696;0,303680355;281,139849;;
6697;0,303725708;288,5280783;;
6698;0,30377106;296,1907665;;
6699;0,303816413;300,699278;;
6700;0,303861765;301,4881989;;
6701;0,303907118;303,0202495;;
6702;0,30395247;304,4053521;;
6703;0,303997823;303,8570569;;
6704;0,304043175;303,0861813;;
6705;0,304088528;302,0025655;;
6706;0,30413388;300,8475805;;
6707;0,304179233;301,6561012;;
6708;0,304224585;301,6010558;;
6709;0,304269938;301,215143;;
6710;0,30431529;301,6591709;;
6711;0,304360643;303,1040332;;
6712;0,304405995;304,7928878;;
6713;0,304451348;304,2660612;;
6714;0,3044967;303,7127739;;
6715;0,304542053;303,7834204;;
6716;0,304587405;304,4182098;;
6717;0,304632758;303,1323149;;
6718;0,30467811;302,1413615;;
6719;0,304723463;302,9650272;;
6720;0,304768815;303,9201213;;
6721;0,304814168;303,9613002;;
6722;0,30485952;302,680915;;
6723;0,304904873;301,2521329;;
6724;0,304950225;298,4056434;;
6725;0,304995578;296,0642853;;
6726;0,30504093;296,4560367;;
6727;0,305086283;295,0774394;;
6728;0,305131635;294,3962802;;
6729;0,305176988;295,805439;;
6730;0,30522234;295,211197;;
6731;0,305267693;296,3481688;;
6732;0,305313045;294,0171634;;
6733;0,305358398;291,6806412;;
6734;0,30540375;290,3582833;;
6735;0,305449103;287,7565999;;
6736;0,305494455;286,154192;;
6737;0,305539808;283,0551856;;
6738;0,305585161;275,3328431;;
6739;0,305630513;261,6884521;;
6740;0,305675866;259,8023498;;
6741;0,305721218;238,9333685;;
6742;0,305766571;256,5500598;;
6743;0,305811923;274,0544192;;
6744;0,305857276;279,1920068;;
6745;0,305902628;283,8334306;;
6746;0,305947981;286,2392539;;
6747;0,305993333;288,3706537;;
6748;0,306038686;288,1540036;;
6749;0,306084038;287,402059;;
6750;0,306129391;285,7658265;;
6751;0,306174743;284,2960477;;
6752;0,306220096;282,4383612;;
6753;0,306265448;283,3499548;;
6754;0,306310801;284,786389;;
6755;0,306356153;283,6223142;;
6756;0,306401506;284,1892124;;
6757;0,306446858;288,6284398;;
6758;0,306492211;289,7768348;;
6759;0,306537563;284,5806015;;
6760;0,306582916;279,5534062;;
6761;0,306628268;266,4598642;;
6762;0,306673621;240,4328253;;
6763;0,306718973;221,9366062;;
6764;0,306764326;207,189393;;
6765;0,306809678;244,3001007;;
6766;0,306855031;253,6010484;;
6767;0,306900383;258,3428436;;
6768;0,306945736;267,7662948;;
6769;0,306991088;272,6441698;;
6770;0,307036441;272,0180827;;
6771;0,307081793;272,9702085;;
6772;0,307127146;275,1666756;;
6773;0,307172498;275,279436;;
6774;0,307217851;267,485764;;
6775;0,307263203;249,3079197;;
6776;0,307308556;237,559649;;
6777;0,307353908;244,8995392;;
6778;0,307399261;258,2893621;;
6779;0,307444613;249,2309934;;
6780;0,307489966;257,546087;;
6781;0,307535318;268,1239953;;
6782;0,307580671;275,7945482;;
6783;0,307626023;278,2615855;;
6784;0,307671376;277,847969;;
6785;0,307716728;282,6424606;;
6786;0,307762081;283,2059441;;
6787;0,307807433;281,0574919;;
6788;0,307852786;276,441245;;
6789;0,307898138;267,3808188;;
6790;0,307943491;257,8357883;;
6791;0,307988843;232,5737534;;
6792;0,308034196;265,4766779;;
6793;0,308079548;269,7275648;;
6794;0,308124901;273,1420295;;
6795;0,308170253;274,0457431;;
6796;0,308215606;270,8903752;;
6797;0,308260958;273,882335;;
6798;0,308306311;278,1760522;;
6799;0,308351663;280,7129278;;
6800;0,308397016;284,0622222;;
6801;0,308442368;285,6256386;;
6802;0,308487721;284,3438771;;
6803;0,308533073;279,5656791;;
6804;0,308578426;276,81402;;
6805;0,308623778;273,0114612;;
6806;0,308669131;270,9669831;;
6807;0,308714483;271,9603587;;
6808;0,308759836;272,4624388;;
6809;0,308805188;277,9014513;;
6810;0,308850541;278,3255853;;
6811;0,308895893;284,5297092;;
6812;0,308941246;292,6168083;;
6813;0,308986598;294,5525743;;
6814;0,309031951;293,9505702;;
6815;0,309077303;293,2085546;;
6816;0,309122656;291,9297163;;
6817;0,309168008;291,3886851;;
6818;0,309213361;288,9674809;;
6819;0,309258713;290,0662546;;
6820;0,309304066;292,9721733;;
6821;0,309349418;294,1425147;;
6822;0,309394771;296,1220515;;
6823;0,309440123;297,9550808;;
6824;0,309485476;299,8756481;;
6825;0,309530828;301,7898638;;
6826;0,309576181;303,7961447;;
6827;0,309621533;303,17536;;
6828;0,309666886;302,2256658;;
6829;0,309712238;301,2015763;;
6830;0,309757591;299,66229;;
6831;0,309802943;300,6092257;;
6832;0,309848296;300,985607;;
6833;0,309893648;301,2974349;;
6834;0,309939001;301,4719727;;
6835;0,309984353;300,9236092;;
6836;0,310029706;300,5526791;;
6837;0,310075058;299,7176422;;
6838;0,310120411;299,0698159;;
6839;0,310165763;297,7973531;;
6840;0,310211116;295,7940622;;
6841;0,310256468;293,914701;;
6842;0,310301821;292,4306193;;
6843;0,310347173;291,1765523;;
6844;0,310392526;294,3398711;;
6845;0,310437878;296,3964045;;
6846;0,310483231;296,1919626;;
6847;0,310528583;296,4028254;;
6848;0,310573936;295,630691;;
6849;0,310619288;293,3060618;;
6850;0,310664641;290,1054252;;
6851;0,310709993;287,0474351;;
6852;0,310755346;284,073496;;
6853;0,310800698;281,2302241;;
6854;0,310846051;276,0415345;;
6855;0,310891403;276,3172299;;
6856;0,310936756;271,3450418;;
6857;0,310982108;268,5599833;;
6858;0,311027461;263,9993043;;
6859;0,311072813;233,9205427;;
6860;0,311118166;249,5732757;;
6861;0,311163518;266,0395889;;
6862;0,311208871;259,8421633;;
6863;0,311254223;257,6845998;;
6864;0,311299576;261,5597457;;
6865;0,311344928;271,8024082;;
6866;0,311390281;281,5385398;;
6867;0,311435633;282,720066;;
6868;0,311480986;281,426623;;
6869;0,311526338;286,1780641;;
6870;0,311571691;290,8432564;;
6871;0,311617043;293,9421951;;
6872;0,311662396;297,8716642;;
6873;0,311707748;299,3096342;;
6874;0,311753101;299,2747747;;
6875;0,311798453;297,7140785;;
6876;0,311843806;292,1599684;;
6877;0,311889158;285,4722023;;
6878;0,311934511;278,8252846;;
6879;0,311979863;271,0822034;;
6880;0,312025216;265,1592841;;
6881;0,312070568;261,923853;;
6882;0,312115921;262,1732226;;
6883;0,312161273;255,7005944;;
6884;0,312206626;234,5996925;;
6885;0,312251978;200,3996405;;
6886;0,312297331;242,4300164;;
6887;0,312342683;245,6401493;;
6888;0,312388036;247,2288174;;
6889;0,312433388;261,239652;;
6890;0,312478741;268,2759789;;
6891;0,312524093;271,7100122;;
6892;0,312569446;269,6901741;;
6893;0,312614798;262,5212147;;
6894;0,312660151;257,0493997;;
6895;0,312705503;266,9988583;;
6896;0,312750856;273,7314861;;
6897;0,312796208;270,6532052;;
6898;0,312841561;267,0161652;;
6899;0,312886913;268,2655215;;
6900;0,312932266;271,4604088;;
6901;0,312977618;277,5888229;;
6902;0,313022971;279,9055705;;
6903;0,313068323;279,2457567;;
6904;0,313113676;277,1911651;;
6905;0,313159028;270,0500002;;
6906;0,313204381;268,677297;;
6907;0,313249733;266,2903421;;
6908;0,313295086;257,2580762;;
6909;0,313340438;259,519742;;
6910;0,313385791;264,3404323;;
6911;0,313431143;268,5799985;;
6912;0,313476496;266,8653156;;
6913;0,313521848;267,5794561;;
6914;0,313567201;273,6869991;;
6915;0,313612553;279,9148069;;
6916;0,313657906;286,530908;;
6917;0,313703258;289,4371031;;
6918;0,313748611;287,6593187;;
6919;0,313793963;285,7552332;;
6920;0,313839316;287,6011587;;
6921;0,313884668;287,5366395;;
6922;0,313930021;290,2213586;;
6923;0,313975373;290,9548352;;
6924;0,314020726;287,7535575;;
6925;0,314066078;288,1326608;;
6926;0,314111431;287,4399503;;
6927;0,314156783;286,7978492;;
6928;0,314202136;289,618633;;
6929;0,314247488;290,0658776;;
6930;0,314292841;290,7427639;;
6931;0,314338193;290,6875399;;
6932;0,314383546;287,7691464;;
6933;0,314428898;284,8433596;;
6934;0,314474251;274,1817718;;
6935;0,314519603;262,0401234;;
6936;0,314564956;251,6807637;;
6937;0,314610308;185,5918699;;
6938;0,314655661;240,5539367;;
6939;0,314701013;252,4153301;;
6940;0,314746366;260,4457667;;
6941;0,314791718;259,7011878;;
6942;0,314837071;258,9521572;;
6943;0,314882423;267,3481674;;
6944;0,314927776;272,5715572;;
6945;0,314973128;279,4613309;;
6946;0,315018481;285,530763;;
6947;0,315063833;287,5977831;;
6948;0,315109186;286,9776068;;
6949;0,315154538;283,5546259;;
6950;0,315199891;284,0380097;;
6951;0,315245243;286,2249764;;
6952;0,315290596;280,8180747;;
6953;0,315335948;273,5235583;;
6954;0,315381301;268,7770474;;
6955;0,315426654;272,9937836;;
6956;0,315472006;276,0113757;;
6957;0,315517359;271,3371003;;
6958;0,315562711;273,9370117;;
6959;0,315608064;272,4306336;;
6960;0,315653416;269,9172488;;
6961;0,315698769;265,4595419;;
6962;0,315744121;236,0150675;;
6963;0,315789474;218,8846682;;
6964;0,315834826;251,670247;;
6965;0,315880179;266,6431711;;
6966;0,315925531;271,2379408;;
6967;0,315970884;276,8727648;;
6968;0,316016236;285,6436993;;
6969;0,316061589;289,5170579;;
6970;0,316106941;291,9056535;;
6971;0,316152294;294,1297484;;
6972;0,316197646;294,48088;;
6973;0,316242999;294,7975835;;
6974;0,316288351;295,7448259;;
6975;0,316333704;296,0862809;;
6976;0,316379056;296,3931647;;
6977;0,316424409;297,229336;;
6978;0,316469761;295,4870391;;
6979;0,316515114;292,872595;;
6980;0,316560466;290,413977;;
6981;0,316605819;287,0208295;;
6982;0,316651171;287,8816782;;
6983;0,316696524;291,1281806;;
6984;0,316741876;292,5517597;;
6985;0,316787229;294,0099941;;
6986;0,316832581;296,3757633;;
6987;0,316877934;296,295807;;
6988;0,316923286;294,4983031;;
6989;0,316968639;290,7364716;;
6990;0,317013991;284,5870774;;
6991;0,317059344;280,56382;;
6992;0,317104696;280,1679108;;
6993;0,317150049;285,2220668;;
6994;0,317195401;290,2362581;;
6995;0,317240754;292,3867271;;
6996;0,317286106;295,2538365;;
6997;0,317331459;298,2042536;;
6998;0,317376811;297,86725;;
6999;0,317422164;297,2790809;;
7000;0,317467516;297,9419853;;
7001;0,317512869;297,511615;;
7002;0,317558221;296,9180528;;
7003;0,317603574;299,1322048;;
7004;0,317648926;301,6055326;;
7005;0,317694279;302,9296916;;
7006;0,317739631;303,7282462;;
7007;0,317784984;304,2520483;;
7008;0,317830336;303,9702466;;
7009;0,317875689;301,2723782;;
7010;0,317921041;299,6054002;;
7011;0,317966394;296,4131695;;
7012;0,318011746;291,0788544;;
7013;0,318057099;287,9687408;;
7014;0,318102451;284,9284649;;
7015;0,318147804;279,9963229;;
7016;0,318193156;274,1907938;;
7017;0,318238509;270,4748831;;
7018;0,318283861;271,0492512;;
7019;0,318329214;272,0503355;;
7020;0,318374566;274,9087705;;
7021;0,318419919;282,4041982;;
7022;0,318465271;284,8487918;;
7023;0,318510624;286,7567798;;
7024;0,318555976;285,7226936;;
7025;0,318601329;285,8561815;;
7026;0,318646681;286,9220562;;
7027;0,318692034;281,9305856;;
7028;0,318737386;280,9949431;;
7029;0,318782739;282,19691;;
7030;0,318828091;282,0171281;;
7031;0,318873444;283,2046506;;
7032;0,318918796;284,7597626;;
7033;0,318964149;285,1295433;;
7034;0,319009501;286,6496407;;
7035;0,319054854;285,2383326;;
7036;0,319100206;279,4146287;;
7037;0,319145559;274,5720912;;
7038;0,319190911;267,2888032;;
7039;0,319236264;240,6857703;;
7040;0,319281616;235,5969297;;
7041;0,319326969;252,9162739;;
7042;0,319372321;269,3739381;;
7043;0,319417674;273,2977204;;
7044;0,319463026;277,8160671;;
7045;0,319508379;279,7631762;;
7046;0,319553731;278,433969;;
7047;0,319599084;283,5258272;;
7048;0,319644436;287,6965553;;
7049;0,319689789;289,0262899;;
7050;0,319735141;289,7103532;;
7051;0,319780494;290,0925425;;
7052;0,319825846;289,8054207;;
7053;0,319871199;287,6114424;;
7054;0,319916551;285,6713647;;
7055;0,319961904;287,4814118;;
7056;0,320007256;287,1884787;;
7057;0,320052609;289,1499645;;
7058;0,320097961;290,92498;;
7059;0,320143314;289,4801436;;
7060;0,320188666;287,889402;;
7061;0,320234019;287,6894394;;
7062;0,320279371;288,0491763;;
7063;0,320324724;286,3075717;;
7064;0,320370076;285,7233282;;
7065;0,320415429;283,1386078;;
7066;0,320460781;284,1296617;;
7067;0,320506134;278,8103355;;
7068;0,320551486;265,3808132;;
7069;0,320596839;266,3353397;;
7070;0,320642191;268,2951845;;
7071;0,320687544;277,4786042;;
7072;0,320732896;283,1869592;;
7073;0,320778249;287,454554;;
7074;0,320823601;291,7450544;;
7075;0,320868954;294,9881454;;
7076;0,320914306;297,8629097;;
7077;0,320959659;298,9893931;;
7078;0,321005011;298,0960826;;
7079;0,321050364;295,7075873;;
7080;0,321095716;294,9147726;;
7081;0,321141069;292,6441799;;
7082;0,321186421;291,4735104;;
7083;0,321231774;295,1039936;;
7084;0,321277126;296,0683839;;
7085;0,321322479;298,5393553;;
7086;0,321367831;301,7287652;;
7087;0,321413184;302,3455259;;
7088;0,321458536;302,4832622;;
7089;0,321503889;301,6528857;;
7090;0,321549241;298,8656275;;
7091;0,321594594;296,1527859;;
7092;0,321639946;294,6203973;;
7093;0,321685299;291,9076855;;
7094;0,321730651;289,4476982;;
7095;0,321776004;289,3999099;;
7096;0,321821356;291,3328831;;
7097;0,321866709;291,2012867;;
7098;0,321912061;292,2622856;;
7099;0,321957414;295,4919582;;
7100;0,322002766;296,8069354;;
7101;0,322048119;296,193579;;
7102;0,322093471;294,0788572;;
7103;0,322138824;294,790256;;
7104;0,322184176;294,8398516;;
7105;0,322229529;292,8020727;;
7106;0,322274881;292,9263468;;
7107;0,322320234;292,6427649;;
7108;0,322365586;293,0709243;;
7109;0,322410939;294,9986771;;
7110;0,322456291;296,533263;;
7111;0,322501644;296,498299;;
7112;0,322546996;296,088167;;
7113;0,322592349;296,0015643;;
7114;0,322637701;294,3453022;;
7115;0,322683054;291,5202277;;
7116;0,322728406;290,4520768;;
7117;0,322773759;292,442672;;
7118;0,322819111;293,457503;;
7119;0,322864464;295,6646477;;
7120;0,322909816;297,1706784;;
7121;0,322955169;295,9539648;;
7122;0,323000521;292,9689423;;
7123;0,323045874;289,5742855;;
7124;0,323091226;292,1147933;;
7125;0,323136579;295,1171973;;
7126;0,323181931;297,145881;;
7127;0,323227284;298,3824048;;
7128;0,323272636;298,5607958;;
7129;0,323317989;297,5458658;;
7130;0,323363341;293,1740405;;
7131;0,323408694;291,6490681;;
7132;0,323454046;294,1834999;;
7133;0,323499399;295,3835653;;
7134;0,323544751;297,1807562;;
7135;0,323590104;298,8632244;;
7136;0,323635456;299,7440061;;
7137;0,323680809;302,963825;;
7138;0,323726161;305,7653703;;
7139;0,323771514;305,7563768;;
7140;0,323816866;302,1230811;;
7141;0,323862219;298,8072589;;
7142;0,323907571;296,6114643;;
7143;0,323952924;294,2171564;;
7144;0,323998276;292,158478;;
7145;0,324043629;289,1435906;;
7146;0,324088981;288,4217965;;
7147;0,324134334;282,1433155;;
7148;0,324179686;277,4381411;;
7149;0,324225039;268,6997244;;
7150;0,324270391;251,8261839;;
7151;0,324315744;181,4045911;;
7152;0,324361096;268,7142435;;
7153;0,324406449;279,4028196;;
7154;0,324451801;284,5238328;;
7155;0,324497154;283,6982176;;
7156;0,324542506;284,1019142;;
7157;0,324587859;284,5840877;;
7158;0,324633211;283,7637334;;
7159;0,324678564;283,4561714;;
7160;0,324723916;276,8231177;;
7161;0,324769269;270,854771;;
7162;0,324814621;272,6662751;;
7163;0,324859974;270,29413;;
7164;0,324905326;269,7514599;;
7165;0,324950679;265,952577;;
7166;0,324996031;254,0515615;;
7167;0,325041384;232,8014687;;
7168;0,325086736;253,3481323;;
7169;0,325132089;253,8432428;;
7170;0,325177441;214,1220301;;
7171;0,325222794;264,9941076;;
7172;0,325268147;278,7924712;;
7173;0,325313499;285,3250498;;
7174;0,325358852;289,6319662;;
7175;0,325404204;289,1128645;;
7176;0,325449557;286,1171054;;
7177;0,325494909;281,4879094;;
7178;0,325540262;277,0838456;;
7179;0,325585614;272,942609;;
7180;0,325630967;268,7872875;;
7181;0,325676319;273,1122305;;
7182;0,325721672;280,2794465;;
7183;0,325767024;277,4644655;;
7184;0,325812377;280,5197355;;
7185;0,325857729;281,1866643;;
7186;0,325903082;282,5796796;;
7187;0,325948434;281,9341127;;
7188;0,325993787;278,2964218;;
7189;0,326039139;279,4497545;;
