,ax,t
19277,-11.536,12.048125
19278,-11.494,12.04875
19279,-11.494,12.049375
19280,-11.443,12.05
19281,-11.403,12.050625
19282,-11.362,12.05125
19283,-11.294,12.051875
19284,-11.235,12.0525
19285,-11.181,12.053125
19286,-11.134,12.05375
19287,-11.11,12.054375
19288,-11.079,12.055
19289,-11.046,12.055625
19290,-11.039,12.05625
19291,-10.998,12.056875
19292,-10.955,12.0575
19293,-10.939,12.058125
19294,-10.897,12.05875
19295,-10.837,12.059375
19296,-10.764,12.06
19297,-10.764,12.060625
19298,-10.697,12.06125
19299,-10.607,12.061875
19300,-10.57,12.0625
19301,-10.503,12.063125
19302,-10.459,12.06375
19303,-10.463,12.064375
19304,-10.413,12.065
19305,-10.361,12.065625
19306,-10.303,12.06625
19307,-10.225,12.066875
19308,-10.148,12.0675
19309,-10.089,12.068125
19310,-10.072,12.06875
19311,-9.955,12.069375
19312,-9.872,12.07
19313,-9.839,12.070625
19314,-9.812,12.07125
19315,-9.748,12.071875
19316,-9.663,12.0725
19317,-9.579,12.073125
19318,-9.51,12.07375
19319,-9.446,12.074375
19320,-9.382,12.075
19321,-9.351,12.075625
19322,-9.29,12.07625
19323,-9.211,12.076875
19324,-9.167,12.0775
19325,-9.06,12.078125
19326,-8.953,12.07875
19327,-8.902,12.079375
19328,-8.821,12.08
19329,-8.737,12.080625
19330,-8.654,12.08125
19331,-8.593,12.081875
19332,-8.526,12.0825
19333,-8.465,12.083125
19334,-8.438,12.08375
19335,-8.35,12.084375
19336,-8.266,12.085
19337,-8.209,12.085625
19338,-8.148,12.08625
19339,-8.055,12.086875
19340,-7.948,12.0875
19341,-7.907,12.088125
19342,-7.803,12.08875
19343,-7.714,12.089375
19344,-7.714,12.09
19345,-7.675,12.090625
19346,-7.602,12.09125
19347,-7.501,12.091875
19348,-7.457,12.0925
19349,-7.409,12.093125
19350,-7.353,12.09375
19351,-7.278,12.094375
19352,-7.212,12.095
19353,-7.12,12.095625
19354,-6.985,12.09625
19355,-6.932,12.096875
19356,-6.902,12.0975
19357,-6.882,12.098125
19358,-6.825,12.09875
19359,-6.792,12.099375
19360,-6.759,12.1
19361,-6.705,12.100625
19362,-6.681,12.10125
19363,-6.624,12.101875
19364,-6.529,12.1025
19365,-6.481,12.103125
19366,-6.467,12.10375
19367,-6.448,12.104375
19368,-6.353,12.105
19369,-6.357,12.105625
19370,-6.379,12.10625
19371,-6.392,12.106875
19372,-6.323,12.1075
19373,-6.3,12.108125
19374,-6.307,12.10875
19375,-6.276,12.109375
19376,-6.266,12.11
19377,-6.256,12.110625
19378,-6.232,12.11125
19379,-6.245,12.111875
19380,-6.241,12.1125
19381,-6.219,12.113125
19382,-6.29,12.11375
19383,-6.307,12.114375
19384,-6.301,12.115
19385,-6.317,12.115625
19386,-6.332,12.11625
19387,-6.335,12.116875
19388,-6.321,12.1175
19389,-6.387,12.118125
19390,-6.454,12.11875
19391,-6.513,12.119375
19392,-6.52,12.12
19393,-6.539,12.120625
19394,-6.563,12.12125
19395,-6.586,12.121875
19396,-6.661,12.1225
19397,-6.731,12.123125
19398,-6.787,12.12375
19399,-6.824,12.124375
19400,-6.829,12.125
19401,-6.834,12.125625
19402,-6.901,12.12625
19403,-7.002,12.126875
19404,-7.084,12.1275
19405,-7.124,12.128125
19406,-7.168,12.12875
19407,-7.195,12.129375
19408,-7.219,12.13
19409,-7.307,12.130625
19410,-7.351,12.13125
19411,-7.392,12.131875
19412,-7.467,12.1325
19413,-7.478,12.133125
19414,-7.526,12.13375
19415,-7.619,12.134375
19416,-7.622,12.135
19417,-7.662,12.135625
19418,-7.713,12.13625
19419,-7.73,12.136875
19420,-7.769,12.1375
19421,-7.797,12.138125
19422,-7.8,12.13875
19423,-7.902,12.139375
19424,-7.966,12.14
19425,-7.998,12.140625
19426,-8.046,12.14125
19427,-8.1,12.141875
19428,-8.139,12.1425
19429,-8.136,12.143125
19430,-8.16,12.14375
19431,-8.185,12.144375
19432,-8.21,12.145
19433,-8.257,12.145625
19434,-8.296,12.14625
19435,-8.337,12.146875
19436,-8.405,12.1475
19437,-8.402,12.148125
19438,-8.409,12.14875
19439,-8.46,12.149375
19440,-8.451,12.15
19441,-8.464,12.150625
19442,-8.489,12.15125
19443,-8.482,12.151875
19444,-8.478,12.1525
19445,-8.491,12.153125
19446,-8.542,12.15375
19447,-8.52,12.154375
19448,-8.525,12.155
19449,-8.563,12.155625
19450,-8.502,12.15625
19451,-8.495,12.156875
19452,-8.515,12.1575
19453,-8.522,12.158125
19454,-8.518,12.15875
19455,-8.489,12.159375
19456,-8.425,12.16
19457,-8.489,12.160625
19458,-8.509,12.16125
19459,-8.489,12.161875
19460,-8.448,12.1625
19461,-8.427,12.163125
19462,-8.417,12.16375
19463,-8.414,12.164375
19464,-8.374,12.165
19465,-8.37,12.165625
19466,-8.408,12.16625
19467,-8.405,12.166875
19468,-8.373,12.1675
19469,-8.331,12.168125
19470,-8.308,12.16875
19471,-8.341,12.169375
19472,-8.346,12.17
19473,-8.286,12.170625
19474,-8.261,12.17125
19475,-8.243,12.171875
19476,-8.23,12.1725
19477,-8.224,12.173125
19478,-8.246,12.17375
19479,-8.256,12.174375
19480,-8.212,12.175
19481,-8.222,12.175625
19482,-8.212,12.17625
19483,-8.169,12.176875
19484,-8.088,12.1775
19485,-8.113,12.178125
19486,-8.168,12.17875
19487,-8.121,12.179375
19488,-8.06,12.18
19489,-8.015,12.180625
19490,-8.002,12.18125
19491,-7.946,12.181875
19492,-7.928,12.1825
19493,-7.935,12.183125
19494,-7.905,12.18375
19495,-7.862,12.184375
19496,-7.838,12.185
19497,-7.869,12.185625
19498,-7.794,12.18625
19499,-7.744,12.186875
19500,-7.737,12.1875
19501,-7.713,12.188125
19502,-7.692,12.18875
19503,-7.655,12.189375
19504,-7.56,12.19
19505,-7.55,12.190625
19506,-7.54,12.19125
19507,-7.5,12.191875
19508,-7.466,12.1925
19509,-7.441,12.193125
19510,-7.416,12.19375
19511,-7.335,12.194375
19512,-7.244,12.195
19513,-7.178,12.195625
19514,-7.178,12.19625
19515,-7.133,12.196875
19516,-7.13,12.1975
19517,-7.175,12.198125
19518,-7.121,12.19875
19519,-7.06,12.199375
19520,-6.999,12.2
19521,-6.948,12.200625
19522,-6.876,12.20125
19523,-6.823,12.201875
19524,-6.81,12.2025
19525,-6.76,12.203125
19526,-6.73,12.20375
19527,-6.707,12.204375
19528,-6.626,12.205
19529,-6.608,12.205625
19530,-6.612,12.20625
19531,-6.608,12.206875
19532,-6.518,12.2075
19533,-6.475,12.208125
19534,-6.498,12.20875
19535,-6.498,12.209375
19536,-6.429,12.21
19537,-6.353,12.210625
19538,-6.39,12.21125
19539,-6.319,12.211875
19540,-6.264,12.2125
19541,-6.277,12.213125
19542,-6.264,12.21375
19543,-6.225,12.214375
19544,-6.164,12.215
19545,-6.103,12.215625
19546,-6.093,12.21625
19547,-6.091,12.216875
19548,-6.061,12.2175
19549,-6.036,12.218125
19550,-5.994,12.21875
19551,-5.932,12.219375
19552,-5.919,12.22
19553,-5.894,12.220625
19554,-5.884,12.22125
19555,-5.945,12.221875
19556,-5.93,12.2225
19557,-5.909,12.223125
19558,-5.909,12.22375
19559,-5.866,12.224375
19560,-5.856,12.225
19561,-5.868,12.225625
19562,-5.848,12.22625
19563,-5.842,12.226875
19564,-5.852,12.2275
19565,-5.886,12.228125
19566,-5.908,12.22875
19567,-5.899,12.229375
19568,-5.861,12.23
19569,-5.868,12.230625
19570,-5.879,12.23125
19571,-5.882,12.231875
19572,-5.849,12.2325
19573,-5.839,12.233125
19574,-5.837,12.23375
19575,-5.837,12.234375
19576,-5.86,12.235
19577,-5.848,12.235625
19578,-5.814,12.23625
19579,-5.821,12.236875
19580,-5.837,12.2375
19581,-5.854,12.238125
19582,-5.865,12.23875
19583,-5.851,12.239375
19584,-5.847,12.24
19585,-5.853,12.240625
19586,-5.785,12.24125
19587,-5.799,12.241875
19588,-5.841,12.2425
19589,-5.814,12.243125
19590,-5.808,12.24375
19591,-5.812,12.244375
19592,-5.822,12.245
19593,-5.8,12.245625
19594,-5.83,12.24625
19595,-5.89,12.246875
19596,-5.856,12.2475
19597,-5.854,12.248125
19598,-5.857,12.24875
19599,-5.843,12.249375
19600,-5.857,12.25
19601,-5.896,12.250625
19602,-5.958,12.25125
19603,-5.978,12.251875
19604,-5.973,12.2525
19605,-5.976,12.253125
19606,-6.064,12.25375
19607,-6.073,12.254375
19608,-6.072,12.255
19609,-6.086,12.255625
19610,-6.076,12.25625
19611,-6.083,12.256875
19612,-6.112,12.2575
19613,-6.2,12.258125
19614,-6.252,12.25875
19615,-6.28,12.259375
19616,-6.286,12.26
19617,-6.284,12.260625
19618,-6.316,12.26125
19619,-6.384,12.261875
19620,-6.411,12.2625
19621,-6.415,12.263125
19622,-6.402,12.26375
19623,-6.382,12.264375
19624,-6.394,12.265
19625,-6.434,12.265625
19626,-6.505,12.26625
19627,-6.557,12.266875
19628,-6.589,12.2675
19629,-6.603,12.268125
19630,-6.603,12.26875
19631,-6.613,12.269375
19632,-6.644,12.27
19633,-6.715,12.270625
19634,-6.696,12.27125
19635,-6.711,12.271875
19636,-6.776,12.2725
19637,-6.786,12.273125
19638,-6.837,12.27375
19639,-6.892,12.274375
19640,-6.875,12.275
19641,-6.888,12.275625
19642,-6.882,12.27625
19643,-6.835,12.276875
19644,-6.928,12.2775
19645,-6.966,12.278125
19646,-6.968,12.27875
19647,-7.042,12.279375
19648,-7.063,12.28
19649,-7.077,12.280625
19650,-7.124,12.28125
19651,-7.133,12.281875
19652,-7.174,12.2825
19653,-7.256,12.283125
19654,-7.283,12.28375
19655,-7.273,12.284375
19656,-7.259,12.285
19657,-7.303,12.285625
19658,-7.342,12.28625
19659,-7.363,12.286875
19660,-7.36,12.2875
19661,-7.396,12.288125
19662,-7.468,12.28875
19663,-7.557,12.289375
19664,-7.56,12.29
19665,-7.578,12.290625
19666,-7.588,12.29125
19667,-7.568,12.291875
19668,-7.578,12.2925
19669,-7.627,12.293125
19670,-7.714,12.29375
19671,-7.721,12.294375
19672,-7.713,12.295
19673,-7.72,12.295625
19674,-7.811,12.29625
19675,-7.832,12.296875
19676,-7.826,12.2975
19677,-7.806,12.298125
19678,-7.828,12.29875
19679,-7.84,12.299375
19680,-7.843,12.3
19681,-7.843,12.300625
19682,-7.839,12.30125
19683,-7.822,12.301875
19684,-7.781,12.3025
19685,-7.776,12.303125
19686,-7.776,12.30375
19687,-7.776,12.304375
19688,-7.759,12.305
19689,-7.785,12.305625
19690,-7.817,12.30625
19691,-7.783,12.306875
19692,-7.766,12.3075
19693,-7.749,12.308125
19694,-7.729,12.30875
19695,-7.745,12.309375
19696,-7.741,12.31
19697,-7.718,12.310625
19698,-7.678,12.31125
19699,-7.686,12.311875
19700,-7.711,12.3125
19701,-7.731,12.313125
