,ax,t
89646,-3.425,56.02875
89647,-3.499,56.029375
89648,-3.527,56.03
89649,-3.586,56.030625
89650,-3.678,56.03125
89651,-3.743,56.031875
89652,-3.773,56.0325
89653,-3.794,56.033125
89654,-3.838,56.03375
89655,-3.859,56.034375
89656,-3.833,56.035
89657,-3.75,56.035625
89658,-3.841,56.03625
89659,-3.894,56.036875
89660,-3.916,56.0375
89661,-3.909,56.038125
89662,-3.897,56.03875
89663,-3.861,56.039375
89664,-3.78,56.04
89665,-3.683,56.040625
89666,-3.597,56.04125
89667,-3.52,56.041875
89668,-3.411,56.0425
89669,-3.337,56.043125
89670,-3.273,56.04375
89671,-3.188,56.044375
89672,-3.095,56.045
89673,-3.004,56.045625
89674,-2.916,56.04625
89675,-2.757,56.046875
89676,-2.647,56.0475
89677,-2.584,56.048125
89678,-2.574,56.04875
89679,-2.541,56.049375
89680,-2.532,56.05
89681,-2.586,56.050625
89682,-2.503,56.05125
89683,-2.445,56.051875
89684,-2.417,56.0525
89685,-2.349,56.053125
89686,-2.289,56.05375
89687,-2.248,56.054375
89688,-2.258,56.055
89689,-2.226,56.055625
89690,-2.197,56.05625
89691,-2.183,56.056875
89692,-2.167,56.0575
89693,-2.235,56.058125
89694,-2.345,56.05875
89695,-2.365,56.059375
89696,-2.327,56.06
89697,-2.292,56.060625
89698,-2.302,56.06125
89699,-2.316,56.061875
89700,-2.385,56.0625
89701,-2.494,56.063125
89702,-2.43,56.06375
89703,-2.458,56.064375
89704,-2.547,56.065
89705,-2.679,56.065625
89706,-2.754,56.06625
89707,-2.865,56.066875
89708,-3.041,56.0675
89709,-3.159,56.068125
89710,-3.26,56.06875
89711,-3.349,56.069375
89712,-3.447,56.07
89713,-3.601,56.070625
89714,-3.746,56.07125
89715,-3.838,56.071875
89716,-3.913,56.0725
89717,-4.039,56.073125
89718,-4.201,56.07375
89719,-4.225,56.074375
89720,-4.305,56.075
89721,-4.385,56.075625
89722,-4.382,56.07625
89723,-4.455,56.076875
89724,-4.509,56.0775
89725,-4.516,56.078125
89726,-4.556,56.07875
89727,-4.567,56.079375
89728,-4.554,56.08
89729,-4.527,56.080625
89730,-4.497,56.08125
89731,-4.465,56.081875
89732,-4.427,56.0825
89733,-4.325,56.083125
89734,-4.207,56.08375
89735,-4.081,56.084375
89736,-3.987,56.085
89737,-3.912,56.085625
89738,-3.833,56.08625
89739,-3.708,56.086875
89740,-3.591,56.0875
89741,-3.442,56.088125
89742,-3.246,56.08875
89743,-3.108,56.089375
89744,-2.991,56.09
89745,-2.879,56.090625
89746,-2.713,56.09125
89747,-2.593,56.091875
89748,-2.495,56.0925
89749,-2.411,56.093125
89750,-2.255,56.09375
89751,-2.155,56.094375
89752,-2.117,56.095
89753,-2.063,56.095625
89754,-1.984,56.09625
89755,-1.907,56.096875
89756,-1.873,56.0975
89757,-1.845,56.098125
89758,-1.829,56.09875
89759,-1.829,56.099375
89760,-1.89,56.1
89761,-1.945,56.100625
89762,-2.003,56.10125
89763,-2.094,56.101875
89764,-2.21,56.1025
89765,-2.328,56.103125
89766,-2.429,56.10375
89767,-2.608,56.104375
89768,-2.777,56.105
89769,-2.934,56.105625
89770,-3.143,56.10625
89771,-3.353,56.106875
89772,-3.575,56.1075
89773,-3.836,56.108125
89774,-4.135,56.10875
89775,-4.464,56.109375
89776,-4.822,56.11
89777,-5.204,56.110625
89778,-5.582,56.11125
89779,-5.964,56.111875
89780,-6.376,56.1125
89781,-6.882,56.113125
89782,-7.389,56.11375
89783,-7.835,56.114375
89784,-8.344,56.115
89785,-8.94,56.115625
89786,-9.62,56.11625
89787,-10.306,56.116875
89788,-11.038,56.1175
89789,-11.832,56.118125
89790,-12.748,56.11875
89791,-13.729,56.119375
89792,-14.768,56.12
89793,-15.87,56.120625
89794,-17.175,56.12125
89795,-18.55,56.121875
89796,-20.006,56.1225
89797,-21.608,56.123125
89798,-23.2,56.12375
89799,-24.783,56.124375
89800,-26.355,56.125
89801,-27.995,56.125625
89802,-29.546,56.12625
89803,-30.994,56.126875
89804,-32.353,56.1275
89805,-33.538,56.128125
89806,-34.584,56.12875
89807,-35.473,56.129375
89808,-36.075,56.13
89809,-36.462,56.130625
89810,-36.631,56.13125
89811,-36.381,56.131875
89812,-35.953,56.1325
89813,-35.35,56.133125
89814,-34.502,56.13375
89815,-33.499,56.134375
89816,-32.419,56.135
89817,-31.29,56.135625
89818,-30.149,56.13625
89819,-29.047,56.136875
89820,-27.989,56.1375
89821,-26.968,56.138125
89822,-26.049,56.13875
89823,-25.195,56.139375
89824,-24.384,56.14
89825,-23.688,56.140625
89826,-23.027,56.14125
89827,-22.381,56.141875
89828,-21.759,56.1425
89829,-21.139,56.143125
89830,-20.529,56.14375
89831,-19.961,56.144375
89832,-19.409,56.145
89833,-18.875,56.145625
89834,-18.368,56.14625
89835,-17.975,56.146875
89836,-17.573,56.1475
89837,-17.159,56.148125
89838,-16.838,56.14875
89839,-16.544,56.149375
89840,-16.246,56.15
89841,-15.898,56.150625
89842,-15.654,56.15125
89843,-15.428,56.151875
89844,-15.198,56.1525
89845,-15.009,56.153125
89846,-14.828,56.15375
89847,-14.662,56.154375
89848,-14.547,56.155
89849,-14.382,56.155625
89850,-14.215,56.15625
89851,-14.08,56.156875
89852,-13.91,56.1575
89853,-13.75,56.158125
89854,-13.601,56.15875
89855,-13.445,56.159375
89856,-13.303,56.16
89857,-13.158,56.160625
89858,-12.982,56.16125
89859,-12.868,56.161875
89860,-12.744,56.1625
89861,-12.589,56.163125
89862,-12.416,56.16375
89863,-12.252,56.164375
89864,-12.095,56.165
89865,-11.95,56.165625
89866,-11.752,56.16625
89867,-11.525,56.166875
89868,-11.278,56.1675
89869,-11.1,56.168125
89870,-10.941,56.16875
89871,-10.79,56.169375
89872,-10.584,56.17
89873,-10.349,56.170625
89874,-10.111,56.17125
89875,-9.912,56.171875
89876,-9.76,56.1725
89877,-9.583,56.173125
89878,-9.357,56.17375
89879,-9.144,56.174375
89880,-8.937,56.175
89881,-8.736,56.175625
89882,-8.547,56.17625
89883,-8.398,56.176875
89884,-8.262,56.1775
89885,-8.123,56.178125
89886,-7.914,56.17875
89887,-7.739,56.179375
89888,-7.602,56.18
89889,-7.403,56.180625
89890,-7.228,56.18125
89891,-7.067,56.181875
89892,-6.912,56.1825
89893,-6.801,56.183125
89894,-6.715,56.18375
89895,-6.651,56.184375
89896,-6.577,56.185
89897,-6.497,56.185625
89898,-6.414,56.18625
89899,-6.339,56.186875
89900,-6.316,56.1875
89901,-6.281,56.188125
89902,-6.19,56.18875
89903,-6.197,56.189375
89904,-6.187,56.19
89905,-6.153,56.190625
