,ay,t
97790,5.098,61.11875
97791,5.077,61.119375
97792,5.101,61.12
97793,5.033,61.120625
97794,4.944,61.12125
97795,4.934,61.121875
97796,4.989,61.1225
97797,5.009,61.123125
97798,4.965,61.12375
97799,4.914,61.124375
97800,4.908,61.125
97801,4.911,61.125625
97802,4.83,61.12625
97803,4.786,61.126875
97804,4.77,61.1275
97805,4.783,61.128125
97806,4.734,61.12875
97807,4.648,61.129375
97808,4.552,61.13
97809,4.572,61.130625
97810,4.55,61.13125
97811,4.51,61.131875
97812,4.462,61.1325
97813,4.427,61.133125
97814,4.393,61.13375
97815,4.372,61.134375
97816,4.477,61.135
97817,4.506,61.135625
97818,4.503,61.13625
97819,4.51,61.136875
97820,4.508,61.1375
97821,4.512,61.138125
97822,4.527,61.13875
97823,4.582,61.139375
97824,4.634,61.14
97825,4.675,61.140625
97826,4.682,61.14125
97827,4.711,61.141875
97828,4.721,61.1425
97829,4.698,61.143125
97830,4.687,61.14375
97831,4.728,61.144375
97832,4.793,61.145
97833,4.789,61.145625
97834,4.77,61.14625
97835,4.763,61.146875
97836,4.787,61.1475
97837,4.833,61.148125
97838,4.852,61.14875
97839,4.851,61.149375
97840,4.899,61.15
97841,4.934,61.150625
97842,4.962,61.15125
97843,4.982,61.151875
97844,5.054,61.1525
97845,5.12,61.153125
97846,5.175,61.15375
97847,5.236,61.154375
97848,5.284,61.155
97849,5.343,61.155625
97850,5.458,61.15625
97851,5.54,61.156875
97852,5.579,61.1575
97853,5.569,61.158125
97854,5.6,61.15875
97855,5.644,61.159375
97856,5.686,61.16
97857,5.672,61.160625
97858,5.667,61.16125
97859,5.673,61.161875
97860,5.697,61.1625
97861,5.685,61.163125
97862,5.631,61.16375
97863,5.552,61.164375
97864,5.535,61.165
97865,5.508,61.165625
97866,5.483,61.16625
97867,5.47,61.166875
97868,5.576,61.1675
97869,5.634,61.168125
97870,5.633,61.16875
97871,5.661,61.169375
97872,5.658,61.17
97873,5.666,61.170625
97874,5.744,61.17125
97875,5.735,61.171875
97876,5.734,61.1725
97877,5.759,61.173125
97878,5.725,61.17375
97879,5.671,61.174375
97880,5.629,61.175
97881,5.687,61.175625
97882,5.69,61.17625
97883,5.692,61.176875
97884,5.712,61.1775
97885,5.656,61.178125
97886,5.643,61.17875
97887,5.661,61.179375
97888,5.668,61.18
97889,5.664,61.180625
97890,5.647,61.18125
97891,5.61,61.181875
97892,5.617,61.1825
97893,5.656,61.183125
97894,5.716,61.18375
97895,5.702,61.184375
97896,5.696,61.185
97897,5.708,61.185625
97898,5.759,61.18625
97899,5.78,61.186875
97900,5.781,61.1875
97901,5.768,61.188125
97902,5.819,61.18875
97903,5.796,61.189375
97904,5.759,61.19
97905,5.813,61.190625
97906,5.764,61.19125
97907,5.739,61.191875
97908,5.78,61.1925
97909,5.81,61.193125
97910,5.837,61.19375
97911,5.847,61.194375
97912,5.796,61.195
97913,5.753,61.195625
97914,5.744,61.19625
97915,5.791,61.196875
97916,5.765,61.1975
97917,5.733,61.198125
97918,5.699,61.19875
97919,5.669,61.199375
97920,5.645,61.2
97921,5.63,61.200625
97922,5.627,61.20125
97923,5.608,61.201875
97924,5.622,61.2025
97925,5.664,61.203125
97926,5.586,61.20375
97927,5.571,61.204375
97928,5.573,61.205
97929,5.532,61.205625
97930,5.523,61.20625
97931,5.489,61.206875
97932,5.415,61.2075
97933,5.367,61.208125
97934,5.342,61.20875
97935,5.315,61.209375
97936,5.216,61.21
97937,5.153,61.210625
97938,5.093,61.21125
97939,5.025,61.211875
97940,4.957,61.2125
97941,4.92,61.213125
97942,4.9,61.21375
97943,4.842,61.214375
97944,4.792,61.215
97945,4.751,61.215625
97946,4.724,61.21625
97947,4.619,61.216875
97948,4.565,61.2175
97949,4.563,61.218125
97950,4.512,61.21875
97951,4.445,61.219375
97952,4.365,61.22
97953,4.27,61.220625
97954,4.225,61.22125
97955,4.175,61.221875
97956,4.113,61.2225
97957,4.11,61.223125
97958,4.061,61.22375
97959,3.991,61.224375
97960,3.937,61.225
97961,3.907,61.225625
97962,3.879,61.22625
97963,3.846,61.226875
97964,3.838,61.2275
97965,3.836,61.228125
97966,3.842,61.22875
97967,3.883,61.229375
97968,3.842,61.23
97969,3.808,61.230625
97970,3.838,61.23125
97971,3.805,61.231875
97972,3.784,61.2325
97973,3.768,61.233125
97974,3.684,61.23375
97975,3.666,61.234375
97976,3.653,61.235
97977,3.585,61.235625
97978,3.526,61.23625
97979,3.462,61.236875
97980,3.392,61.2375
97981,3.337,61.238125
97982,3.285,61.23875
97983,3.254,61.239375
97984,3.284,61.24
97985,3.214,61.240625
97986,3.145,61.24125
97987,3.107,61.241875
97988,3.015,61.2425
97989,2.976,61.243125
97990,2.964,61.24375
97991,2.913,61.244375
