,numero,centroid
0,coupe_0,107.4588180792231
1,coupe_1,54.94037095835014
2,coupe_2,96.91780562878658
3,coupe_3,68.35317555135262
4,coupe_4,49.44059253915767
5,coupe_5,79.62363072432395
6,coupe_6,75.18220924898026
7,coupe_7,88.2512434406168
8,coupe_8,61.478889811133165
9,coupe_9,93.02462031451934
10,coupe_10,74.2536883667692
11,coupe_11,96.10835110361651
12,coupe_12,99.30899575309286
13,coupe_13,118.12446938045647
14,coupe_14,72.63086578061102
15,coupe_15,95.09742792587114
16,coupe_16,68.39462334756354
17,coupe_17,89.48795983580685
18,coupe_18,64.0280963334348
